config,n_free,N,num_points,L,run,seed,train_data_seed,test_data_seed,test_rel_error,test_abs_error,test_loss,train_loss,epochs_run,stopping_reason,train_time
mu,1,32,5,8,6,106,206,306,0.07126631116867066,0.08843204402923584,0.026582692384719848,9.984656799133518e-07,1633,stopping_threshold,2.115012858004775
mu,1,32,10,1,0,100,200,300,0.003055424451828003,0.005645476460456848,4.4181440956890586e-05,1.3935758033767343e-05,2000,max_epochs,2.609736576996511
mu,1,32,10,1,1,101,201,301,0.00156241936981678,0.002798571974039078,1.2036998057737946e-05,2.1442785964609357e-06,2000,max_epochs,2.6247847490012646
mu,1,32,10,1,2,102,202,302,0.0022325761020183564,0.0033257496654987336,2.6917581679299474e-05,2.2730826003680704e-06,2000,max_epochs,2.6179273599991575
mu,1,32,10,1,3,103,203,303,0.0051005096435546874,0.009137820959091186,0.00011150856874883175,3.1588479032507166e-05,2000,max_epochs,2.6161363540159073
mu,1,32,10,1,4,104,204,304,0.0014044800996780395,0.0023625175952911377,9.307981003075839e-06,8.172316483978648e-06,2000,max_epochs,2.6078739750082605
mu,1,32,10,1,5,105,205,305,0.001697365775704384,0.002885662704706192,1.3820574851706624e-05,2.915436880357447e-06,2000,max_epochs,2.604068206012016
mu,1,32,10,1,6,106,206,306,0.0019848214238882065,0.003299893945455551,1.7743197968229652e-05,2.5111733066296438e-06,2000,max_epochs,2.6083575039810967
mu,1,32,10,2,0,100,200,300,0.0090328471660614,0.01750106143951416,0.0003256777338683605,4.905241075903177e-05,2000,max_epochs,2.5938392450043466
mu,1,32,10,2,1,101,201,301,0.0015607223212718963,0.0028112914264202117,1.231654710136354e-05,1.2565767519845394e-06,2000,max_epochs,2.584521949989721
mu,1,32,10,2,2,102,202,302,0.006708217620849609,0.008500615179538727,0.00031185968220233916,1.6889647440621047e-06,2000,max_epochs,2.58926494201296
mu,1,32,10,2,3,103,203,303,0.0032771502435207365,0.004541107475757599,6.58766939304769e-05,2.665994315975695e-06,2000,max_epochs,2.581714361003833
mu,1,32,10,2,4,104,204,304,0.0017205796539783477,0.0028538894057273867,1.471929019317031e-05,1.1809015632024966e-05,2000,max_epochs,2.5869808889983688
mu,1,32,10,2,5,105,205,305,0.0015606383234262465,0.0026101923286914823,1.1764272465370596e-05,3.086483729930478e-06,2000,max_epochs,2.59253018500749
mu,1,32,10,2,6,106,206,306,0.0026110867857933044,0.005048591256141662,3.600411489605904e-05,1.765704837453086e-05,2000,max_epochs,2.5932463690114673
mu,1,32,10,3,0,100,200,300,0.002572937190532684,0.005331726014614105,4.279610980302095e-05,4.476160938793328e-06,2000,max_epochs,2.523605555994436
mu,1,32,10,3,1,101,201,301,0.0019963440150022505,0.0033738617599010467,1.875147456303239e-05,0.00013558536011260003,2000,max_epochs,2.5856481740192976
mu,1,32,10,3,2,102,202,302,0.005714140057563781,0.007373672008514404,0.0002053552269935608,1.551384571030212e-06,2000,max_epochs,2.5817362329980824
mu,1,32,10,3,3,103,203,303,0.001951232522726059,0.003091484636068344,1.897774520330131e-05,2.502145207472495e-06,2000,max_epochs,2.5916722069960088
mu,1,32,10,3,4,104,204,304,0.0017399146854877473,0.002742556482553482,1.3850333518348635e-05,7.56666622692137e-06,2000,max_epochs,2.586711067997385
mu,1,32,10,3,5,105,205,305,0.0016560259759426117,0.0026911762356758118,1.3596586068160832e-05,1.320302726526279e-05,2000,max_epochs,2.580893267004285
mu,1,32,10,3,6,106,206,306,0.014217801928520202,0.0290659339427948,0.0009781599938869477,0.0021472449880093336,2000,max_epochs,2.5898764049925376
mu,1,32,10,4,0,100,200,300,0.002999467521905899,0.006565108120441436,7.777258148416877e-05,9.298343684349675e-06,2000,max_epochs,2.542571805010084
mu,1,32,10,4,1,101,201,301,0.0015635992735624313,0.002849236011505127,1.2372580356895924e-05,9.897277095660684e-07,1900,stopping_threshold,2.3841193039843347
mu,1,32,10,4,2,102,202,302,0.004473335146903992,0.005886988937854767,0.00013162822928279637,1.950543492057477e-06,2000,max_epochs,2.520480896026129
mu,1,32,10,4,3,103,203,303,0.002732437968254089,0.00436518132686615,3.3979733940213916e-05,0.00017736606241669506,2000,max_epochs,2.515759886999149
mu,1,32,10,4,4,104,204,304,0.001672425091266632,0.0027078963220119475,1.3556801248341798e-05,7.863599421398249e-06,2000,max_epochs,2.5287909059843514
mu,1,32,10,4,5,105,205,305,0.0014805082827806474,0.0024635962843894956,1.0729322559200228e-05,3.7265087939886143e-06,2000,max_epochs,2.5206372540269513
mu,1,32,10,4,6,106,206,306,0.003485042929649353,0.006484758138656616,5.5989451240748166e-05,1.7512413251097314e-05,2000,max_epochs,2.5187286360014696
mu,1,32,10,8,0,100,200,300,0.00223776875436306,0.004379518657922745,2.9644578928127886e-05,2.0649426005547866e-05,2000,max_epochs,2.5235749169951305
mu,1,32,10,8,1,101,201,301,0.001564520388841629,0.002803785294294357,1.2204804923385381e-05,9.990994840336498e-07,1503,stopping_threshold,1.8985771010047756
mu,1,32,10,8,2,102,202,302,0.00493432629108429,0.006435433983802795,0.00016301245614886283,1.7830252545536496e-06,2000,max_epochs,2.5219091110047884
mu,1,32,10,8,3,103,203,303,0.003974674135446548,0.006251118779182434,7.140988577157259e-05,0.00013071791909169406,2000,max_epochs,2.5207800949865486
mu,1,32,10,8,4,104,204,304,0.001611356556415558,0.002613024264574051,1.2802724028006197e-05,8.208675353671424e-06,2000,max_epochs,2.5225766350049525
mu,1,32,10,8,5,105,205,305,0.014700530886650085,0.0296460382938385,0.0009605318680405617,5.719235105061671e-06,2000,max_epochs,2.51540556299733
mu,1,32,10,8,6,106,206,306,0.002174690365791321,0.003647598922252655,2.491881884634495e-05,1.9640008304122603e-06,2000,max_epochs,2.5242752410122193
mu,1,32,100,1,0,100,200,300,0.022805416345596314,0.04346162176132202,0.001927699849009514,0.0036059683188796043,2000,max_epochs,2.5713364469993394
mu,1,32,100,1,1,101,201,301,0.01888132119178772,0.03912928581237793,0.001740705594420433,0.0003226036496926099,2000,max_epochs,2.5648995239753276
mu,1,32,100,1,2,102,202,302,0.001344668671488762,0.002275088906288147,9.194725949782879e-06,6.674183168797754e-06,2000,max_epochs,2.5642000370135065
mu,1,32,100,1,3,103,203,303,0.0013261394053697586,0.0022759899497032166,8.93079792149365e-06,8.602863090345636e-06,2000,max_epochs,2.5674619390047155
mu,1,32,100,1,4,104,204,304,0.0015081682056188584,0.0024592671394348146,1.1862612096592785e-05,6.619151463382877e-06,2000,max_epochs,2.5656889129895717
mu,1,32,100,1,5,105,205,305,0.001359972059726715,0.002350567489862442,9.080946329049766e-06,8.405462722294033e-06,2000,max_epochs,2.5647356399858836
mu,1,32,100,1,6,106,206,306,0.001379373550415039,0.0023259101808071137,9.162268484942615e-06,6.717414180457126e-06,2000,max_epochs,2.555418792006094
mu,1,32,100,2,0,100,200,300,0.0014254091680049896,0.0023987345099449157,9.56153986044228e-06,1.0140369340660982e-05,2000,max_epochs,2.5540110979927704
mu,1,32,100,2,1,101,201,301,0.0013682197481393813,0.0022977656722068785,8.938879240304232e-06,7.87272074376233e-06,2000,max_epochs,2.54707821199554
mu,1,32,100,2,2,102,202,302,0.0014054085910320281,0.002373861312866211,1.0137890698388219e-05,6.963046871533152e-06,2000,max_epochs,2.54489149901201
mu,1,32,100,2,3,103,203,303,0.0013343058824539184,0.0022836152017116544,9.049114887602626e-06,8.247849109466188e-06,2000,max_epochs,2.5492138780246023
mu,1,32,100,2,4,104,204,304,0.0013734764754772186,0.00230465230345726,9.125004522502422e-06,7.308000022021588e-06,2000,max_epochs,2.598846034001326
mu,1,32,100,2,5,105,205,305,0.001355590268969536,0.002329044193029404,8.971379604190588e-06,8.197270290111192e-06,2000,max_epochs,2.5529890980105847
mu,1,32,100,2,6,106,206,306,0.0013695946633815765,0.002292665898799896,8.912218501791358e-06,6.568584922206355e-06,2000,max_epochs,2.555155512993224
mu,1,32,100,3,0,100,200,300,0.0014242315739393233,0.002386763662099838,9.544202126562595e-06,9.73694750427967e-06,2000,max_epochs,2.56669712200528
mu,1,32,100,3,1,101,201,301,0.0013639133721590042,0.0023004974126815798,8.8835769565776e-06,7.748435564280953e-06,2000,max_epochs,2.609754750999855
mu,1,32,100,3,2,102,202,302,0.0013405560106039048,0.002280423402786255,9.268459281884134e-06,6.535615284519736e-06,2000,max_epochs,2.6175183129962534
mu,1,32,100,3,3,103,203,303,0.0013950559049844742,0.0023970650732517244,1.024589198641479e-05,9.347683771920856e-06,2000,max_epochs,2.6208374929847196
mu,1,32,100,3,4,104,204,304,0.009532836437225342,0.019179542541503905,0.0004071606211364269,0.003819454461336136,2000,max_epochs,2.623594692995539
mu,1,32,100,3,5,105,205,305,0.014488604068756104,0.0289736545085907,0.0009014486968517303,0.0005162798915989697,2000,max_epochs,2.624788549001096
mu,1,32,100,3,6,106,206,306,0.0013669617772102355,0.002315296798944473,9.041917277500034e-06,6.722117177559994e-06,2000,max_epochs,2.617883800994605
mu,1,32,100,4,0,100,200,300,0.0019116369783878325,0.003571982651948929,1.8994745798408986e-05,1.023293225443922e-05,2000,max_epochs,2.620307706994936
mu,1,32,100,4,1,101,201,301,0.0013666061013936997,0.0023012477457523346,8.991666138172149e-06,7.896634087956045e-06,2000,max_epochs,2.621533719007857
mu,1,32,100,4,2,102,202,302,0.001379720538854599,0.002317992866039276,9.600769786629827e-06,6.7352093537920155e-06,2000,max_epochs,2.621030107984552
mu,1,32,100,4,3,103,203,303,0.0013343799710273743,0.0022920812964439393,9.141153714153916e-06,8.514110959367827e-06,2000,max_epochs,2.6230371679994278
mu,1,32,100,4,4,104,204,304,0.04235192346572876,0.08521814632415771,0.007879775643348694,0.0029475800693035126,2000,max_epochs,2.6178188969788607
mu,1,32,100,4,5,105,205,305,0.0014150871485471726,0.002443942874670029,9.572420502081513e-06,8.520350093021989e-06,2000,max_epochs,2.6196293650136795
mu,1,32,100,4,6,106,206,306,0.0013779625594615935,0.0023103836178779602,8.997760131023824e-06,6.352831860567676e-06,2000,max_epochs,2.6197377130156383
mu,1,32,100,8,0,100,200,300,0.0014593915492296218,0.002479103744029999,9.92632017005235e-06,1.0455452866153792e-05,2000,max_epochs,2.5690757900010794
mu,1,32,100,8,1,101,201,301,0.0013698491454124451,0.002311439245939255,8.898742962628602e-06,8.033737685764208e-06,2000,max_epochs,2.5606806940049864
mu,1,32,100,8,2,102,202,302,0.0013549860566854476,0.00229005765914917,9.277794975787401e-06,6.43192151983385e-06,2000,max_epochs,2.562579674005974
mu,1,32,100,8,3,103,203,303,0.0018228343427181245,0.0033609387874603274,1.748744142241776e-05,8.709615030966233e-06,2000,max_epochs,2.5661444189900067
mu,1,32,100,8,4,104,204,304,0.0014921081960201264,0.0024174874126911164,1.1536948964931071e-05,6.681612831016537e-06,2000,max_epochs,2.628728311014129
mu,1,32,100,8,5,105,205,305,0.0013570709973573685,0.0023359311521053312,8.925991249270737e-06,8.761226126807742e-06,2000,max_epochs,2.6289556219999213
mu,1,32,100,8,6,106,206,306,0.0013868450224399566,0.0023476692140102385,9.223440429195762e-06,6.765464604541194e-06,2000,max_epochs,2.628905315999873
mu,1,32,1000,1,0,100,200,300,0.012931936025619506,0.025810627698898317,0.0007232092544436455,0.0006256536697037518,2000,max_epochs,10.45074846202624
mu,1,32,1000,1,1,101,201,301,0.0019810988157987594,0.0037429395616054534,1.9653568509966134e-05,4.3888059044547847e-05,2000,max_epochs,10.421192919020541
mu,1,32,1000,1,2,102,202,302,0.004220400601625442,0.008514257609844207,8.567157294601202e-05,8.204506465699523e-05,2000,max_epochs,10.539544303988805
mu,1,32,1000,1,3,103,203,303,0.0016500989049673081,0.0028364658951759336,1.4088197611272335e-05,6.157928875472863e-05,2000,max_epochs,10.572408729000017
mu,1,32,1000,1,4,104,204,304,0.009264569878578186,0.01899515652656555,0.0004115832485258579,0.00029205212835222485,2000,max_epochs,10.519688625005074
mu,1,32,1000,1,5,105,205,305,0.0014807411134243012,0.0026297085881233214,1.049675140529871e-05,1.0783567253383809e-05,2000,max_epochs,10.517417520983145
mu,1,32,1000,1,6,106,206,306,0.0014495710730552673,0.0025113725662231443,1.0547343641519546e-05,1.711041149974335e-05,2000,max_epochs,10.282759695983259
mu,1,32,1000,2,0,100,200,300,0.009298664808273316,0.0182132830619812,0.0003559088036417961,0.0007029792508110404,2000,max_epochs,10.17137853699387
mu,1,32,1000,2,1,101,201,301,0.002626773327589035,0.005071535527706146,3.3464099513366816e-05,7.261595493764617e-05,2000,max_epochs,10.165109146008035
mu,1,32,1000,2,2,102,202,302,0.0013141195476055146,0.00226840415596962,8.595752762630582e-06,7.441476409439929e-06,2000,max_epochs,10.35182739800075
mu,1,32,1000,2,3,103,203,303,0.001420399233698845,0.002442650318145752,1.0639998014084995e-05,2.1853121426829602e-05,2000,max_epochs,10.433862044999842
mu,1,32,1000,2,4,104,204,304,0.0026609776616096496,0.00528089314699173,3.614006098359823e-05,1.2987768641323783e-05,2000,max_epochs,10.444006489997264
mu,1,32,1000,2,5,105,205,305,0.005060773134231567,0.01031638216972351,0.00013214559946209193,0.00014238476737227758,2000,max_epochs,10.42718603098183
mu,1,32,1000,2,6,106,206,306,0.009731062173843385,0.019387980937957763,0.0004126987233757973,0.0002753713866695762,2000,max_epochs,10.389986623980803
mu,1,32,1000,3,0,100,200,300,0.013960920333862304,0.027674901008605958,0.0008213485330343246,0.0009783568335697056,2000,max_epochs,10.402510974003235
mu,1,32,1000,3,1,101,201,301,0.004168249726295471,0.008404818654060365,8.429103065282106e-05,6.217024906072766e-05,2000,max_epochs,10.383227774989791
mu,1,32,1000,3,2,102,202,302,0.0038951141834259032,0.007844854056835174,7.360035460442304e-05,4.3831261282321063e-05,2000,max_epochs,10.391545902995858
mu,1,32,1000,3,3,103,203,303,0.0014325910806655883,0.0025102436542510987,9.992670034989714e-06,9.72547890705755e-06,2000,max_epochs,10.47956718399655
mu,1,32,1000,3,4,104,204,304,0.0037230146527290346,0.007635079026222229,7.179831806570292e-05,5.063611673540436e-05,2000,max_epochs,10.484142778994283
mu,1,32,1000,3,5,105,205,305,0.012304750919342041,0.025004276752471924,0.0006898478567600251,0.00042694079456850886,2000,max_epochs,10.499471824994544
mu,1,32,1000,3,6,106,206,306,0.001370943695306778,0.00232454189658165,8.898405998479575e-06,1.0120714592630975e-05,2000,max_epochs,10.490543478023028
mu,1,32,1000,4,0,100,200,300,0.008863373577594758,0.017634299516677856,0.00034115011990070343,0.00023063612962141632,2000,max_epochs,10.531646365998313
mu,1,32,1000,4,1,101,201,301,0.011496476769447327,0.022974704504013062,0.0005761418789625168,0.0017939658956602216,2000,max_epochs,10.532320401020115
mu,1,32,1000,4,2,102,202,302,0.0026529984772205354,0.005197064101696015,3.392080031335354e-05,1.2024319599731825e-05,2000,max_epochs,10.53047397499904
mu,1,32,1000,4,3,103,203,303,0.014839487433433532,0.029729647636413573,0.0009563354104757309,0.0009459807081148028,2000,max_epochs,10.553448777005542
mu,1,32,1000,4,4,104,204,304,0.0016867332607507705,0.0030405384600162505,1.3238123268820345e-05,1.3908032706240192e-05,2000,max_epochs,10.56693959099357
mu,1,32,1000,4,5,105,205,305,0.003624984532594681,0.007341735601425171,7.149983942508698e-05,6.228243511577602e-05,2000,max_epochs,10.560262732993579
mu,1,32,1000,4,6,106,206,306,0.0037044888734817506,0.007228471934795379,6.223363988101482e-05,5.5038799298927186e-05,2000,max_epochs,10.49757190400851
mu,1,32,1000,8,0,100,200,300,0.0017918766438961029,0.003306192994117737,1.5165744349360465e-05,2.0177673664875328e-05,2000,max_epochs,10.545331472996622
mu,1,32,1000,8,1,101,201,301,0.0013543386608362198,0.002280605345964432,8.92625021515414e-06,9.041914810950401e-06,2000,max_epochs,10.571418637991883
mu,1,32,1000,8,2,102,202,302,0.001348599150776863,0.0023187372982501984,8.957446902059019e-06,7.859483033826108e-06,2000,max_epochs,10.523059455008479
mu,1,32,1000,8,3,103,203,303,0.01733272933959961,0.029394423484802246,0.0011753696203231812,0.1341971925497055,2000,max_epochs,10.513757376000285
mu,1,32,1000,8,4,104,204,304,0.0016458113342523574,0.0029829026460647585,1.2750712339766324e-05,1.0488450185221155e-05,2000,max_epochs,10.48535617699963
mu,1,32,1000,8,5,105,205,305,0.003400499314069748,0.0068307721614837644,5.833997065201402e-05,4.79871004645247e-05,2000,max_epochs,10.480891821993282
mu,1,32,1000,8,6,106,206,306,0.0013497482240200044,0.00227619144320488,8.96430405555293e-06,9.968469232262578e-06,2000,max_epochs,10.492157058994053
mu,1,64,5,1,0,100,200,300,0.0025455160439014435,0.005856846570968628,6.454363046213985e-05,9.980140021070838e-07,826,stopping_threshold,1.0770682860165834
mu,1,64,5,1,1,101,201,301,0.001049451433122158,0.0018620314300060272,5.597980809397995e-06,9.99440430859977e-07,1069,stopping_threshold,1.397594082984142
mu,1,64,5,1,2,102,202,302,0.004106220155954361,0.0052613791227340695,0.00010422728955745697,7.297263096006645e-07,150,stopping_threshold,0.19704319298034534
mu,1,64,5,1,3,103,203,303,0.027547927379608154,0.055000834465026856,0.003246390700340271,0.0016197748482227325,2000,max_epochs,2.6119080549979117
mu,1,64,5,1,4,104,204,304,0.0035132791101932528,0.004686455130577087,6.795686949044466e-05,9.996026619774057e-07,865,stopping_threshold,1.1346195040096063
mu,1,64,5,1,5,105,205,305,0.001243908926844597,0.0020029873847961428,7.519397884607315e-06,9.957022939488525e-07,231,stopping_threshold,0.30429995799204335
mu,1,64,5,1,6,106,206,306,0.008119151711463928,0.010147411167621613,0.0003734073862433434,4.198891929263482e-06,2000,max_epochs,2.619052451016614
mu,1,64,5,2,0,100,200,300,0.002022201970219612,0.004417776703834534,3.199205873534083e-05,9.997010010920349e-07,961,stopping_threshold,1.2506007110059727
mu,1,64,5,2,1,101,201,301,0.0011121122390031816,0.002012347161769867,6.241337570827454e-06,9.994539595936658e-07,532,stopping_threshold,0.6930910540104378
mu,1,64,5,2,2,102,202,302,0.0032163753509521485,0.00480561637878418,4.247635183855891e-05,9.915980854202644e-07,302,stopping_threshold,0.39336952700978145
mu,1,64,5,2,3,103,203,303,0.0012268951684236526,0.0021360304653644563,7.3993508704006675e-06,1.1568275795070804e-06,2000,max_epochs,2.5813545109995175
mu,1,64,5,2,4,104,204,304,0.0015511424988508223,0.002455943614244461,1.1120321112684906e-05,9.983167501559365e-07,223,stopping_threshold,0.289659298985498
mu,1,64,5,2,5,105,205,305,0.0019171235710382462,0.003243242084980011,1.681944006122649e-05,4.1098743963630113e-07,120,stopping_threshold,0.15600200998596847
mu,1,64,5,2,6,106,206,306,0.008972922801971435,0.011447170615196229,0.00042506438121199606,2.540531340855523e-06,2000,max_epochs,2.58906694399775
mu,1,64,5,3,0,100,200,300,0.0033287660479545595,0.007995254456996918,0.00014029100351035595,9.985913038690342e-07,550,stopping_threshold,0.713332265993813
mu,1,64,5,3,1,101,201,301,0.0011680156886577607,0.0021160330176353452,6.798804213758558e-06,9.98991595224652e-07,785,stopping_threshold,1.0193604750093073
mu,1,64,5,3,2,102,202,302,0.002099225789308548,0.0034516626596450806,1.8197552068158985e-05,9.92370473795745e-07,654,stopping_threshold,0.8488168329931796
mu,1,64,5,3,3,103,203,303,0.0012597953528165817,0.0022312200069427492,7.975815969984979e-06,1.1111944786534877e-06,2000,max_epochs,2.5852906070067547
